age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income
19,3,10,4,0,3,4,1,0,0,28,
60,3,4,0,7,1,4,0,0,0,40,
42,1,5,2,7,0,4,1,0,0,40,
35,5,12,4,4,1,4,1,0,0,40,
48,3,9,4,0,4,2,0,0,0,37,
51,3,14,2,2,0,4,1,0,0,40,
29,3,9,4,2,1,0,1,0,0,40,
36,1,9,5,3,1,2,1,0,0,40,
17,3,6,4,7,3,4,0,0,0,21,
52,3,14,0,9,1,4,0,6849,0,60,
24,3,9,4,2,1,4,1,0,0,40,
24,3,9,2,5,0,4,1,0,0,50,
26,1,13,4,9,3,4,1,1055,0,40,
27,3,13,4,7,3,4,0,0,0,20,
39,3,9,4,5,3,4,1,0,0,60,
30,3,9,2,13,0,2,1,0,0,45,
50,5,9,2,3,0,4,1,0,0,32,
52,4,13,2,11,0,4,1,0,0,55,
46,3,15,2,9,0,4,1,15024,0,45,
23,3,13,4,11,3,4,0,0,0,20,
45,3,7,6,7,1,2,0,0,0,20,
65,3,5,6,8,4,2,0,0,0,24,
29,3,11,2,13,0,4,1,0,0,55,
47,3,5,3,5,4,4,1,0,0,40,
30,3,9,4,4,3,2,1,0,0,60,
34,3,9,2,11,0,4,1,0,0,45,
38,5,9,2,11,0,4,1,0,0,64,
33,3,10,2,3,0,4,1,0,0,40,
49,3,13,2,11,0,4,1,0,0,26,
47,5,10,4,7,4,2,0,0,0,40,
49,1,6,5,7,4,2,0,0,0,40,
43,3,10,2,2,0,4,1,15024,0,60,
30,3,13,2,0,5,2,0,0,0,40,
58,5,9,2,2,0,4,1,0,0,60,
19,3,9,4,7,3,4,0,0,0,14,
21,3,13,4,5,1,4,1,0,0,40,
33,3,13,2,3,0,4,1,15024,0,60,
47,4,3,2,13,0,4,1,0,0,50,
52,5,16,2,9,0,4,1,0,0,60,
26,3,9,0,2,1,4,1,0,0,55,
60,3,9,2,2,0,4,1,0,0,40,
21,3,10,4,5,3,4,1,0,0,40,
36,3,10,2,11,0,4,1,5178,0,50,
31,3,10,2,2,0,4,1,0,0,45,
50,4,16,5,9,1,4,1,0,0,40,
31,1,9,0,0,4,4,0,0,0,40,
71,3,9,2,2,0,4,1,0,0,15,
58,8,9,2,14,0,4,1,0,0,50,
30,6,13,2,12,0,4,1,0,0,40,
20,3,10,4,7,3,4,1,0,0,20,
24,3,9,4,3,2,4,1,4101,0,50,
35,3,16,2,9,0,1,1,0,0,40,
38,6,10,5,3,1,4,0,0,0,45,
27,3,9,4,6,3,4,0,0,0,32,
29,6,10,4,0,4,1,0,0,0,40,
70,8,5,6,14,4,4,0,1111,0,15,
34,3,9,2,2,0,4,1,0,0,45,
44,3,4,2,2,0,4,1,0,0,35,
43,3,9,2,6,0,4,1,0,0,40,
44,5,8,2,5,0,2,1,0,0,40,
35,3,14,4,11,1,4,1,0,0,60,
27,3,10,4,9,1,4,1,0,0,40,
43,1,14,4,9,1,4,1,0,0,38,
20,3,10,4,11,1,4,0,0,0,25,
42,3,12,0,9,4,4,0,8614,0,40,
27,6,10,2,13,0,4,1,3411,0,40,
42,3,9,2,2,0,2,1,0,0,40,
20,8,7,3,14,3,1,0,0,1762,40,
24,3,5,4,6,1,4,1,0,1721,40,
48,0,10,0,3,1,4,1,0,0,40,
17,8,7,4,14,3,4,0,0,0,20,
17,5,7,4,4,3,4,1,0,0,10,
33,3,13,2,3,0,4,1,0,0,40,
50,4,9,2,11,0,4,1,0,0,50,
22,3,9,4,11,3,4,0,2597,0,40,
17,3,8,4,7,3,4,1,0,0,16,
32,3,10,2,0,0,4,1,0,0,40,
31,3,9,4,2,1,4,1,0,0,45,
58,5,9,6,3,1,4,1,0,0,50,
29,1,9,4,10,3,4,1,0,0,48,
37,3,11,2,2,0,4,1,0,0,40,
34,5,9,2,2,0,4,1,0,0,40,
23,1,10,5,3,4,2,1,0,0,40,
18,6,7,4,0,3,4,0,0,0,5,
34,3,9,0,3,1,4,0,0,0,40,
66,8,4,4,14,1,4,1,0,0,4,
45,1,13,2,9,5,4,0,0,0,55,
41,3,14,4,3,1,4,1,0,0,35,
26,3,9,4,7,2,4,1,0,0,30,
54,1,10,2,4,0,4,1,0,0,40,
24,3,10,4,6,3,2,0,0,0,45,
42,3,10,2,9,0,4,1,0,0,50,
20,3,10,4,9,3,4,1,0,0,20,
23,6,13,4,12,1,4,0,0,0,20,
25,8,12,4,14,2,4,1,0,0,45,
35,3,14,4,9,1,4,1,0,0,60,
31,3,14,2,12,0,4,1,0,1902,40,
30,3,13,4,9,3,4,0,0,0,40,
19,3,9,4,11,3,4,0,0,0,20,
36,1,13,4,9,1,4,1,0,0,50,
31,3,13,6,11,4,4,0,0,1380,40,
21,3,10,4,5,3,4,1,0,0,30,
31,5,10,2,2,0,4,1,0,0,40,
46,3,16,0,9,4,4,0,25236,0,65,
44,3,13,0,3,3,4,0,0,0,50,
40,3,8,2,7,0,2,1,0,0,40,
45,3,10,4,11,1,2,1,0,0,40,
60,3,9,2,2,0,4,1,0,0,35,
18,3,7,4,7,2,4,1,0,0,25,
28,3,13,2,9,0,4,1,0,0,40,
36,3,10,0,0,4,2,0,0,0,40,
36,3,13,5,9,1,4,1,0,0,40,
40,3,11,2,12,0,4,1,4386,0,40,
36,1,13,0,0,4,4,0,0,0,35,
31,3,9,5,7,4,2,0,0,0,40,
33,3,9,2,6,0,4,1,0,0,40,
19,6,9,4,12,3,4,0,0,0,40,
22,3,10,4,11,3,4,0,0,0,15,
34,3,13,2,3,0,4,1,0,0,45,
33,3,9,4,7,1,4,1,0,0,40,
41,3,9,2,2,0,4,1,0,2051,60,
29,3,13,4,9,1,4,1,4650,0,40,
50,1,9,2,3,0,4,1,0,0,42,
42,3,13,2,3,0,4,1,7298,0,45,
43,3,13,4,9,1,4,1,0,0,40,
44,3,9,2,11,5,4,0,0,0,40,
20,3,10,4,7,1,4,0,0,0,20,
31,3,9,2,7,0,4,1,0,0,40,
65,5,7,2,3,0,4,1,9386,0,59,
23,3,10,4,7,1,4,0,0,0,24,
55,3,10,0,0,1,1,0,0,0,40,
26,3,11,2,0,0,4,1,0,2377,45,
25,3,11,4,7,3,4,0,0,0,15,
45,8,10,2,14,5,2,0,0,0,40,
35,3,10,2,2,0,4,1,2407,0,40,
36,3,10,4,11,1,2,0,0,0,36,
43,6,13,2,9,0,4,1,0,0,50,
56,3,9,6,7,4,2,0,594,0,20,
42,3,13,2,12,0,4,1,0,0,40,
19,3,10,4,7,2,4,0,0,0,25,
55,5,9,2,13,0,4,1,0,0,72,
42,3,14,4,3,1,4,0,14084,0,50,
26,3,11,4,12,3,4,1,0,0,40,
17,3,8,4,5,3,4,1,0,0,20,
42,1,13,2,9,5,4,0,0,0,40,
55,3,9,2,13,0,4,1,7688,0,40,
32,3,10,4,0,3,2,0,0,0,40,
29,3,7,4,2,3,2,1,0,0,40,
46,6,13,2,9,0,4,1,0,0,37,
29,6,13,2,3,0,4,1,7688,0,40,
22,3,13,4,9,4,4,1,0,0,20,
58,5,6,2,2,0,4,1,0,0,40,
23,3,9,4,13,4,4,1,0,0,50,
39,3,9,4,5,1,4,1,0,0,40,
27,3,11,4,2,3,4,1,0,0,38,
54,3,9,2,13,0,4,1,0,0,40,
33,1,13,4,9,1,4,0,0,0,45,
46,0,9,2,0,5,4,0,0,0,40,
37,3,9,4,4,1,2,1,0,0,40,
36,3,9,4,7,1,4,0,0,0,18,
59,1,9,2,0,5,4,0,0,0,38,
34,1,9,0,10,4,4,1,0,0,40,
53,4,16,2,3,0,4,1,0,0,70,
51,3,13,4,11,1,4,1,0,0,55,
32,3,6,5,7,4,4,0,0,0,42,
31,6,10,3,7,2,4,1,0,0,40,
22,3,10,2,11,5,4,0,0,0,30,
47,5,13,0,11,1,4,0,0,0,50,
32,3,9,4,6,1,4,1,0,0,40,
26,3,10,4,4,1,4,0,0,0,38,
37,3,3,5,4,1,4,1,0,0,32,
31,3,9,0,2,4,4,1,0,0,55,
37,3,11,2,12,5,4,0,0,0,24,
55,3,9,4,11,1,4,1,0,0,38,
23,1,11,0,12,1,4,1,0,0,56,
36,3,10,0,0,4,4,0,0,0,40,
34,3,14,2,9,0,4,1,0,0,40,
43,3,13,2,11,0,4,1,0,0,50,
54,3,10,4,12,1,4,1,0,0,40,
43,6,10,2,2,0,4,1,0,0,40,
28,3,11,4,6,1,4,0,0,1669,42,
40,3,11,2,3,0,4,1,0,0,50,
41,5,10,2,3,0,4,1,0,0,60,
40,3,13,4,11,1,3,0,0,0,55,
42,3,10,0,0,1,2,0,0,0,38,
61,5,9,2,4,0,4,1,0,2352,50,
18,3,8,4,6,3,4,1,0,0,30,
59,8,9,2,14,0,4,1,0,0,16,
21,8,9,4,14,1,4,0,1055,0,40,
48,3,11,2,12,0,4,1,0,0,50,
41,4,13,2,12,0,4,1,0,0,40,
18,8,10,4,14,3,4,1,0,0,33,
23,3,9,4,11,1,4,0,2463,0,40,
60,3,9,2,13,0,4,1,0,0,60,
22,3,10,4,7,2,2,1,0,0,20,
61,3,9,2,6,0,4,1,0,0,40,
25,3,9,4,6,1,2,1,0,0,40,
46,3,14,4,12,1,4,1,0,0,35,
43,3,13,2,3,0,4,1,0,1902,40,
43,3,12,0,2,1,4,1,0,0,40,
24,3,9,4,7,3,2,1,0,1721,30,
68,5,7,4,4,4,4,1,0,0,20,
31,3,9,0,0,4,4,0,0,0,38,
17,3,7,4,11,3,4,0,0,0,20,
32,3,9,2,2,0,4,1,5178,0,48,
50,8,14,3,14,2,4,1,0,0,40,
33,3,13,2,9,0,4,1,3103,0,47,
64,3,13,2,9,0,4,1,0,0,40,
20,3,9,4,13,3,4,1,0,0,30,
30,3,9,5,7,3,4,0,0,0,36,
22,8,10,4,14,3,2,1,0,0,40,
43,3,10,0,3,1,4,1,0,0,45,
22,3,10,4,0,3,4,1,0,0,40,
17,3,6,4,4,3,4,1,0,0,20,
47,5,9,2,7,5,4,0,0,0,75,
41,3,11,4,9,1,4,0,0,0,60,
56,3,10,2,2,0,4,1,0,0,50,
64,3,9,2,13,0,4,1,0,0,45,
47,3,9,2,13,0,4,1,0,0,50,
48,3,11,4,0,4,4,1,0,0,40,
31,3,14,4,9,1,4,0,0,0,46,
29,3,11,4,12,3,4,1,0,0,40,
30,3,9,6,0,1,4,0,0,0,40,
32,3,9,2,3,0,4,1,0,1672,60,
57,3,9,6,13,4,4,1,0,653,42,
62,3,9,6,7,1,4,0,0,0,40,
39,3,9,5,6,4,4,0,0,0,24,
43,3,10,4,0,1,4,1,0,0,25,
24,4,13,4,11,3,4,1,0,0,40,
42,8,7,2,14,0,4,1,0,0,15,
53,3,10,2,0,5,4,0,4386,0,40,
26,3,10,4,5,3,4,1,0,0,40,
73,5,9,2,3,0,4,1,0,0,40,
72,8,7,6,14,1,4,0,0,0,24,
55,3,9,2,6,0,4,1,0,0,40,
25,3,9,0,0,1,4,1,0,0,40,
41,3,13,0,9,1,4,0,0,0,50,
24,3,13,4,3,1,4,1,0,0,50,
63,3,9,6,4,1,4,1,0,0,6,
17,3,7,4,11,3,4,1,0,0,20,
35,3,10,2,2,0,4,1,0,0,50,
51,3,10,2,9,0,4,1,0,0,40,
62,1,13,6,9,1,4,0,0,0,48,
55,3,9,2,2,0,4,1,4386,0,40,
43,3,10,0,9,1,4,1,0,0,40,
40,1,9,0,7,1,4,0,0,0,50,
37,3,13,2,3,0,4,1,0,0,45,
39,3,13,2,2,0,4,1,0,0,40,
31,3,9,4,2,3,4,1,0,0,18,
61,3,14,6,9,1,4,0,0,0,40,
26,3,11,0,0,1,4,0,0,0,55,
46,5,9,2,11,0,4,1,0,0,50,
26,3,13,4,9,1,4,0,0,0,40,
48,6,16,0,9,3,4,1,0,0,50,
34,3,9,4,13,3,4,1,0,0,40,
34,1,9,4,0,3,4,0,0,0,40,
59,3,9,2,7,0,4,1,0,0,40,
34,3,13,4,9,3,4,0,0,0,40,
49,3,13,4,3,1,4,0,0,0,56,
18,3,7,4,0,3,4,0,0,0,20,
43,3,9,2,4,0,4,1,0,0,40,
48,3,7,2,3,0,4,1,0,0,50,
28,4,10,2,3,0,4,1,0,0,70,
33,3,9,2,6,0,4,1,0,0,40,
24,3,10,4,11,1,4,0,0,0,15,
21,3,6,4,5,1,4,1,0,0,40,
17,3,7,4,11,3,4,1,0,0,28,
39,3,10,2,4,0,4,1,0,0,50,
29,5,13,5,9,3,4,1,0,0,40,
44,3,13,2,3,0,4,1,0,0,40,
24,3,10,4,13,3,4,1,0,0,50,
71,5,14,2,11,0,4,1,10605,0,40,
51,5,13,2,11,0,1,1,0,2415,40,
55,3,3,0,7,4,2,1,0,0,25,
41,3,13,2,3,0,4,1,0,0,60,
23,3,9,4,5,4,2,0,0,0,7,
38,3,11,0,0,4,4,0,0,0,40,
39,3,9,2,13,0,4,1,0,0,40,
19,3,9,4,0,1,4,0,0,0,30,
49,3,5,0,6,1,4,0,0,0,40,
32,3,13,2,0,2,4,1,0,0,40,
27,3,9,2,2,0,4,1,0,0,70,
38,3,13,2,11,0,4,1,0,0,50,
33,3,10,2,2,5,4,0,0,0,60,
63,8,10,2,14,0,4,1,0,0,15,
23,3,13,4,3,3,4,1,0,0,28,
33,4,10,2,2,0,4,1,0,0,60,
54,5,9,2,11,0,2,1,0,0,40,
29,3,11,0,12,1,4,0,2174,0,45,
48,8,10,0,14,4,2,0,0,0,30,
35,5,13,4,3,1,4,1,0,0,40,
28,3,11,2,0,5,1,0,0,0,40,
37,3,13,2,9,0,4,1,7688,0,50,
42,5,15,2,4,0,4,1,0,0,65,
40,3,14,2,9,0,4,1,0,0,40,
47,3,10,0,11,3,4,1,0,0,55,
22,3,13,4,3,3,4,0,0,0,50,
30,3,13,2,3,0,4,1,0,0,45,
28,3,9,2,12,0,4,1,0,0,40,
63,1,4,2,7,0,4,1,0,0,55,
51,5,5,2,2,0,4,1,0,0,20,
22,3,9,4,5,3,4,0,0,0,40,
27,8,12,2,14,3,0,1,0,0,40,
35,3,9,4,11,1,4,1,0,0,45,
46,3,9,0,6,1,4,0,0,0,38,
37,3,10,0,6,1,4,1,0,0,52,
24,3,13,4,9,3,2,1,0,0,15,
37,5,9,0,5,3,4,1,0,0,10,
53,3,10,2,12,0,4,1,0,0,40,
27,3,9,4,11,1,4,1,0,0,30,
38,3,10,0,2,1,4,1,0,0,44,
53,5,6,2,4,0,4,1,0,0,60,
34,3,10,4,2,1,4,1,0,0,40,
23,3,9,4,11,3,2,1,0,0,40,
39,3,13,2,3,0,4,1,15024,0,45,
43,3,14,2,9,5,1,0,0,0,50,
67,4,9,2,3,0,1,1,0,0,40,
81,5,9,2,3,0,4,1,0,0,30,
21,3,10,4,7,3,4,1,0,0,20,
23,3,10,4,11,1,4,1,0,0,25,
25,3,10,4,13,4,4,1,0,0,40,
42,3,3,2,6,5,4,0,0,0,38,
38,3,10,2,0,5,2,0,0,0,40,
64,8,9,2,14,0,4,1,0,0,5,
32,3,9,2,6,0,4,1,0,0,40,
37,3,9,2,6,0,4,1,0,0,40,
51,3,14,2,3,0,4,1,0,0,60,
22,3,10,4,11,1,4,0,0,0,42,
33,3,2,3,8,1,4,0,0,0,40,
42,3,9,0,6,1,4,1,0,0,55,
19,8,10,4,14,3,4,0,0,0,10,
51,1,1,2,7,0,4,1,0,0,40,
23,3,9,2,0,5,4,0,0,0,40,
37,3,7,2,6,0,4,1,3103,0,44,
37,3,9,2,2,0,4,1,0,0,99,
47,3,14,4,9,1,4,0,0,0,25,
41,3,15,2,9,0,4,1,0,2415,40,
33,3,9,2,2,0,4,1,0,0,30,
31,3,13,4,11,1,4,1,0,0,40,
31,3,12,0,7,4,0,0,0,0,40,
35,3,9,2,6,0,2,1,0,0,40,
38,4,9,2,3,0,4,1,0,0,40,
18,3,9,4,7,1,4,0,0,0,45,
20,3,9,2,6,0,4,1,0,0,40,
54,1,10,0,3,4,2,0,0,0,35,
40,3,10,0,0,4,4,0,0,0,40,
36,4,13,2,3,5,4,0,0,1977,45,
43,3,10,0,2,4,4,1,0,0,35,
44,5,10,0,4,4,4,1,0,0,40,
44,6,9,2,9,5,4,0,0,0,40,
43,3,14,2,3,0,4,1,0,0,43,
51,3,4,6,7,4,2,0,0,0,40,
18,3,9,4,7,3,4,0,0,0,20,
51,3,10,2,3,0,4,1,0,0,40,
41,3,6,2,2,0,4,1,0,0,30,
44,4,10,2,11,0,4,1,0,0,70,
33,1,6,0,13,1,4,1,0,0,40,
33,5,13,2,3,0,4,1,0,0,40,
42,3,12,2,3,0,4,1,0,0,40,
25,3,10,2,9,0,4,1,0,0,45,
32,3,9,0,6,1,4,0,0,0,38,
32,3,13,2,2,0,4,1,0,0,70,
36,3,6,0,3,4,4,0,0,0,40,
28,3,9,2,13,0,4,1,0,0,40,
20,3,9,4,7,3,4,0,0,0,20,
35,4,10,2,11,0,4,1,0,0,60,
55,5,9,2,2,0,4,1,0,0,20,
48,3,13,2,3,0,1,1,0,0,40,
36,8,11,6,14,1,4,0,0,0,20,
34,3,9,2,2,0,4,1,0,0,35,
28,3,13,4,12,1,4,0,0,0,35,
67,3,13,6,3,1,4,1,0,2392,40,
37,3,9,2,2,0,4,1,0,0,40,
44,3,9,4,13,4,4,1,0,0,70,
25,3,10,4,11,1,4,0,0,0,40,
21,3,10,4,3,1,4,0,4101,0,40,
40,6,14,2,9,0,4,1,0,0,35,
78,3,9,6,7,1,2,0,2964,0,40,
34,3,9,0,5,3,4,1,0,0,40,
49,3,9,4,0,1,4,0,0,0,44,
22,3,12,4,0,1,4,0,0,0,40,
23,8,9,4,14,4,2,0,0,0,40,
60,5,9,4,4,4,4,1,0,0,42,
45,1,9,6,10,1,4,1,0,0,40,
63,3,11,0,7,1,4,0,0,0,20,
41,3,9,4,2,3,2,0,0,0,35,
47,3,9,0,0,4,4,0,0,0,40,
44,3,9,0,2,4,4,1,0,0,40,
51,3,10,6,9,1,4,0,3325,0,40,
46,3,13,4,11,1,4,1,0,1504,40,
41,3,11,2,6,0,4,1,0,0,40,
50,5,9,2,2,0,4,1,0,0,30,
47,3,9,2,0,0,4,1,0,0,50,
35,3,9,4,3,1,4,1,0,0,45,
56,3,9,2,3,0,4,1,0,0,55,
45,3,14,0,9,1,4,1,0,0,45,
48,0,13,0,3,4,4,1,0,0,58,
40,3,10,2,6,0,4,1,2580,0,40,
39,4,13,2,3,0,4,1,15024,0,50,
20,3,10,4,7,3,4,1,0,0,40,
50,3,16,2,9,0,4,1,0,1902,65,
38,6,9,2,9,5,4,0,0,0,40,
23,1,13,4,9,3,4,0,0,0,60,
31,3,9,4,7,3,4,1,0,0,16,
58,3,13,2,0,0,4,1,0,0,40,
66,3,9,5,6,1,2,1,0,0,40,
39,4,9,2,3,0,4,1,0,0,40,
54,5,9,2,2,0,4,1,15024,0,52,
26,3,10,2,11,0,4,1,0,0,50,
51,3,9,0,6,1,4,0,0,0,40,
34,3,11,4,13,3,4,1,0,0,40,
50,3,9,2,6,0,4,1,3103,0,40,
42,3,10,2,9,0,4,1,0,0,44,
38,3,14,2,9,0,4,1,0,0,25,
48,3,4,2,5,0,4,1,0,0,40,
33,3,11,2,12,5,4,0,0,0,40,
51,3,9,6,7,4,4,0,0,0,32,
22,3,9,0,2,1,4,1,0,0,40,
19,8,9,4,14,3,4,1,0,0,30,
41,3,10,4,2,1,4,1,0,0,50,
48,1,14,2,9,0,4,1,0,0,35,
42,3,9,5,11,1,4,0,0,0,30,
34,3,10,2,7,0,4,1,0,0,40,
23,3,9,4,6,4,2,0,0,0,40,
56,3,9,2,7,0,4,1,0,0,50,
30,3,13,4,9,1,2,1,0,0,45,
45,3,9,2,3,0,4,1,0,0,55,
48,3,6,2,0,5,4,0,0,0,40,
48,4,14,3,11,1,1,1,0,0,50,
31,3,11,4,0,1,4,0,0,0,40,
20,6,12,4,7,3,4,1,0,1719,20,
27,3,10,4,11,1,4,1,0,0,40,
32,3,9,4,7,1,2,0,0,0,40,
76,8,4,6,14,1,4,1,0,0,2,
19,8,9,4,14,4,4,1,0,2001,40,
66,4,5,2,3,0,4,1,1409,0,1,
37,3,9,4,7,1,4,1,0,0,75,
34,3,9,0,8,4,2,0,0,0,30,
34,8,7,2,14,5,4,0,0,0,8,
90,3,9,4,7,1,4,0,0,0,40,
23,3,10,4,6,3,2,0,0,0,40,
43,3,10,0,0,1,4,0,0,0,40,
44,3,13,2,3,0,4,1,7688,0,60,
24,3,10,4,12,1,4,0,0,0,37,
28,3,15,0,9,4,4,1,0,0,55,
64,8,12,4,14,1,4,0,0,0,20,
23,3,10,2,7,0,4,1,0,0,40,
20,3,10,4,11,1,4,0,0,0,50,
36,3,13,2,9,0,4,1,0,1902,50,
61,3,9,2,6,0,4,1,0,0,40,
53,5,13,2,11,0,4,1,0,0,40,
30,3,13,2,0,0,4,1,7298,0,40,
52,5,10,2,11,0,4,1,0,0,55,
38,3,10,0,2,1,4,1,0,0,40,
32,3,13,2,11,0,4,1,0,0,40,
30,5,8,2,13,0,4,1,0,0,75,
41,3,11,0,2,1,4,0,0,0,40,
49,1,14,2,9,0,4,1,0,1902,40,
45,3,9,2,2,0,4,1,0,0,47,
43,5,9,2,3,0,4,1,0,0,35,
61,3,9,2,6,0,4,1,3471,0,40,
54,3,9,2,7,0,4,1,0,0,32,
34,3,12,5,7,4,4,0,0,0,40,
49,3,10,2,11,0,4,1,0,0,80,
38,3,10,4,7,3,4,1,0,0,40,
35,3,15,2,9,0,4,1,0,1977,80,
36,3,8,2,13,0,4,1,0,0,40,
30,3,13,2,3,0,4,1,0,0,50,
36,3,12,0,12,1,4,0,0,0,60,
22,1,13,4,9,3,4,0,0,0,20,
38,3,9,2,2,0,4,1,0,1902,40,
37,3,9,2,2,0,4,1,0,0,50,
48,6,16,2,9,5,4,0,0,1902,46,
17,3,7,4,0,3,4,1,0,0,15,
19,5,10,4,2,3,4,1,0,0,20,
27,3,13,4,11,1,2,0,0,1590,40,
22,3,13,4,11,3,1,1,0,0,50,
49,3,9,2,2,0,4,1,0,0,40,
43,6,11,2,9,5,4,0,0,0,40,
43,3,13,5,9,4,4,0,0,0,40,
19,1,9,0,3,1,4,0,0,0,35,
58,5,9,2,4,0,4,1,0,0,60,
41,1,10,2,10,0,4,1,0,0,40,
31,3,10,2,0,0,4,1,0,0,40,
30,3,11,2,13,0,4,1,0,0,40,
32,3,9,2,10,0,4,1,0,0,40,
29,3,13,4,3,1,4,1,0,0,35,
42,3,10,2,3,0,4,1,7298,0,52,
38,3,9,0,2,3,4,1,0,0,28,
41,0,12,2,9,0,4,1,0,0,40,
44,5,13,4,11,1,4,1,0,0,50,
31,3,16,3,9,1,1,1,0,0,60,
34,3,9,0,2,1,4,1,0,0,40,
21,3,10,4,0,3,4,1,0,0,40,
22,5,13,4,9,3,1,1,0,0,20,
62,3,6,2,6,0,4,1,0,0,40,
19,8,9,4,14,3,4,0,0,0,40,
29,4,9,2,11,5,4,0,0,1977,25,
43,3,10,0,9,4,4,0,0,0,40,
68,8,4,2,14,0,4,1,0,0,8,
45,4,13,2,6,0,4,1,0,0,60,
39,4,5,2,3,0,4,1,0,1651,40,
41,3,13,2,3,0,2,1,0,0,50,
34,5,12,2,9,5,4,0,0,0,25,
34,1,9,0,0,4,4,0,0,0,33,
31,3,13,4,9,1,4,1,0,0,47,
29,3,9,4,5,3,4,1,0,0,25,
41,3,13,2,2,0,4,1,3103,0,40,
41,3,11,2,13,0,4,1,0,0,55,
35,4,14,2,11,0,4,1,0,0,45,
33,3,13,2,11,5,4,0,0,0,45,
37,6,13,4,0,1,4,1,0,0,38,
69,3,9,2,11,5,4,0,0,0,40,
34,3,9,0,5,3,4,0,0,0,40,
60,4,11,2,6,0,4,1,0,2415,70,
36,3,10,2,2,0,4,1,0,0,40,
41,3,9,2,13,0,4,1,0,0,50,
58,1,13,2,9,5,4,0,0,0,40,
53,3,13,2,9,0,1,1,0,0,40,
29,3,10,2,12,0,4,1,0,0,40,
45,0,9,0,12,1,4,0,4865,0,40,
34,6,10,2,3,0,4,1,0,0,38,
36,3,13,2,12,0,4,1,0,0,40,
48,3,10,0,7,4,2,0,0,0,35,
20,3,11,4,0,3,4,0,0,0,40,
35,3,9,2,13,0,4,1,0,0,50,
63,0,9,6,5,1,2,1,0,0,40,
41,5,10,0,7,4,4,1,0,0,45,
28,3,13,2,9,0,4,1,0,0,45,
30,3,10,4,6,1,2,0,0,0,40,
34,8,9,0,14,1,4,0,0,0,40,
31,3,9,4,7,4,4,0,0,0,40,
37,3,11,4,0,3,4,0,0,0,38,
42,8,10,0,14,4,4,1,0,0,40,
31,3,10,2,3,0,4,1,0,0,50,
46,5,14,2,3,0,4,1,0,0,45,
35,0,9,2,0,0,2,1,0,0,60,
27,3,9,2,2,0,4,1,0,0,53,
41,3,2,2,2,0,4,1,0,0,35,
19,3,10,4,7,3,4,0,0,0,20,
20,3,10,4,11,1,4,1,0,0,45,
59,0,9,6,11,4,4,0,0,0,40,
40,3,13,4,7,1,4,1,0,0,37,
56,5,10,2,11,0,4,1,0,0,60,
33,3,14,2,9,0,4,1,15024,0,44,
30,4,10,4,3,1,4,0,0,0,60,
46,3,9,2,6,0,4,1,0,0,50,
61,4,9,2,3,0,4,1,0,0,35,
50,4,9,2,3,0,4,1,7298,0,40,
25,3,9,4,7,3,4,1,0,0,30,
40,3,10,0,0,4,4,0,0,0,39,
24,8,10,4,14,1,4,1,0,0,40,
51,3,9,2,2,0,4,1,0,0,54,
43,6,9,2,10,0,4,1,0,0,40,
34,3,10,2,4,0,4,1,0,0,54,
46,3,9,2,3,0,4,1,0,0,45,
28,6,14,2,9,5,4,0,0,0,50,
26,3,13,4,13,4,1,1,0,0,40,
20,3,9,4,5,3,4,1,0,0,28,
44,3,11,2,2,0,4,1,3411,0,40,
51,3,9,6,13,4,4,1,0,0,40,
33,3,13,2,11,0,4,1,0,0,60,
54,3,12,2,12,0,4,1,0,0,40,
50,3,13,2,9,5,4,0,0,1977,40,
33,3,9,0,0,1,2,0,0,0,40,
65,3,13,2,0,0,4,1,10605,0,20,
22,8,10,4,14,3,4,0,0,0,8,
88,5,15,2,9,0,4,1,0,0,40,
40,3,9,0,13,1,4,1,0,0,40,
51,3,9,0,0,1,4,0,0,0,43,
50,3,7,0,7,1,2,0,0,0,40,
25,3,14,2,4,1,4,1,0,0,99,
20,3,11,4,7,1,4,1,0,0,30,
47,3,9,2,7,0,4,1,0,0,40,
58,8,10,2,14,0,4,1,0,0,40,
22,3,11,4,0,3,4,0,0,0,30,
50,6,9,2,9,0,4,1,0,0,48,
47,3,9,4,0,4,4,0,0,0,40,
24,1,7,4,7,1,1,1,0,0,45,
50,8,9,2,14,0,4,1,0,0,40,
40,3,13,0,3,1,4,0,0,0,45,
36,3,13,2,9,0,4,1,0,0,40,
32,3,9,2,0,0,4,1,0,0,40,
44,3,9,2,2,0,4,1,0,0,40,
51,8,14,2,14,0,4,1,0,0,40,
59,0,10,4,3,3,2,0,0,0,40,
65,3,9,2,2,0,4,1,0,0,30,
24,6,13,4,0,1,4,0,0,0,65,
27,1,13,4,9,3,4,1,0,0,35,
51,3,11,0,7,1,4,1,0,0,40,
48,3,10,2,2,0,4,1,0,0,40,
39,3,9,2,13,0,4,1,0,0,60,
28,3,13,2,12,0,4,1,0,0,40,
19,3,10,4,7,3,4,0,0,0,25,
49,1,13,0,9,1,2,0,0,0,40,
51,1,12,2,9,0,4,1,0,0,60,
59,3,14,2,9,0,4,1,0,0,55,
18,3,9,4,6,3,4,0,0,0,40,
50,3,9,2,2,0,4,1,4386,0,40,
45,0,9,2,0,0,2,1,0,0,80,
30,1,13,2,9,0,4,1,0,0,50,
37,3,13,0,2,1,4,1,0,0,35,
44,3,13,4,7,1,4,1,0,0,40,
